date,transID,quantity,type,price,clientName,stationName,transactionType,transactionFor,journalTransactionID
2012-03-27 00:56:54,2455091531,81,Datacore - Mechanical Engineering,364999.98,Bretyllium,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658653894
2012-03-27 00:56:29,2455091288,296,Datacore - Mechanical Engineering,360000.00,muhkuh2006,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658652806
2012-03-27 00:54:55,2455090335,200,Datacore - Minmatar Starship Engineering,206885.00,Arakk DeBois,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658647847
2012-03-27 00:54:28,2455090093,736,Datacore - Hydromagnetic Physics,374979.86,Diamond Joe,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658646791
2012-03-27 00:54:28,2455090092,109,Datacore - Hydromagnetic Physics,374979.86,Freak Power,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658646788
2012-03-27 00:54:28,2455090091,27,Datacore - Hydromagnetic Physics,374979.86,Vengar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658646785
2012-03-27 00:54:28,2455090090,188,Datacore - Hydromagnetic Physics,374979.86,Tisune Tyan,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658646782
2012-03-27 00:54:06,2455089864,6,Neutron Blaster Cannon II,4148897.00,Japanx,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658645795
2012-03-27 00:52:15,2455088836,1,Energized Adaptive Nano Membrane II,955997.00,L0rd Shad0w,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658641306
2012-03-27 00:52:09,2455088776,6,Energized Adaptive Nano Membrane II,955997.00,Luna Haywire,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658641012
2012-03-27 00:51:57,2455088667,2,EM Ward Field II,1048999.00,Elloise Kashada,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658640536
2012-03-27 00:51:48,2455088589,1,Armor Explosive Hardener II,1475105.00,Luna Haywire,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658640185
2012-03-27 00:51:29,2455088411,1,Energized Adaptive Nano Membrane II,955997.00,Meiva Avelhara,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658639324
2012-03-27 00:50:52,2455088058,600,Datacore - Graviton Physics,207999.00,volhar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658637058
2012-03-27 00:50:44,2455087972,160,Datacore - Gallentean Starship Engineering,109999.99,Mr Blueberry,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658636530
2012-03-27 00:50:41,2455087936,1,Armor Explosive Hardener II,1476993.00,Daniel Farr,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658636314
2012-03-27 00:50:36,2455087901,80,Datacore - Electronic Engineering,194956.40,Mr Blueberry,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658636119
2012-03-27 00:50:29,2455087840,497,Datacore - Electronic Engineering,194956.44,Mr Blueberry,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658635856
2012-03-27 00:50:29,2455087839,3,Datacore - Electronic Engineering,194956.44,Lucy Mot'su,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658635851
2012-03-27 00:50:29,2455087838,500,Datacore - Electronic Engineering,194956.44,BolsterBomb,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5658635848
2012-03-27 00:50:01,2455087552,2,EM Ward Field II,1048999.00,Selmak Antilles,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658634630
2012-03-27 00:49:23,2455087166,1,EM Ward Field II,1048999.00,PedanticPete,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658632934
2012-03-27 00:46:15,2455085191,1,10MN MicroWarpdrive II,2146998.00,BKM Industries,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658624772
2012-03-27 00:45:13,2455084581,1,Armor Explosive Hardener II,1475105.00,Catalytic morphisis,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658621178
2012-03-27 00:44:52,2455084362,3,Armor Explosive Hardener II,1475105.00,Paceni,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658620252
2012-03-27 00:44:28,2455084131,1,EM Ward Field II,1048999.00,Koamatoase,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658619279
2012-03-27 00:39:30,2455081211,5,EM Ward Field II,1048999.00,Meatay Pickle,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5658606025
2012-03-26 19:49:25,2454852449,100,Magnetic Field Stabilizer II,889497.00,Siren Pavonis,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5657558909
2012-03-26 19:49:13,2454852234,50,Magnetic Field Stabilizer II,889497.00,Siren Pavonis,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5657557976
2012-03-26 19:49:04,2454852070,35,Magnetic Field Stabilizer II,889498.96,Siren Pavonis,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5657557256
2012-03-26 16:03:19,2454646740,10,Energized Adaptive Nano Membrane II,957976.00,WARDAX,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656602012
2012-03-26 16:03:17,2454646718,1,Energized Adaptive Nano Membrane II,957976.00,notsecondary,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656601904
2012-03-26 16:01:15,2454645080,1,Energized Adaptive Nano Membrane II,957976.00,Golda Meir,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656595178
2012-03-26 15:59:46,2454643883,1,Energized Adaptive Nano Membrane II,957976.00,Golda Meir,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656588828
2012-03-26 15:57:42,2454642230,1,Energized Adaptive Nano Membrane II,957976.00,Danu Metis,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656582017
2012-03-26 15:57:03,2454641692,4,Energized Adaptive Nano Membrane II,957976.00,Xarmontacargas,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656579789
2012-03-26 15:54:06,2454639487,2,Energized Adaptive Nano Membrane II,957976.00,GRIFFINS TEAR,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656568842
2012-03-26 15:41:18,2454629861,1,Energized Adaptive Nano Membrane II,957976.00,Growney Tsutola,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656524662
2012-03-26 15:40:07,2454628948,1,Energized Adaptive Nano Membrane II,957976.00,Munk Mathergos,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656519389
2012-03-26 15:39:37,2454628516,1,Energized Adaptive Nano Membrane II,957976.00,Zombie Mistress,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656517530
2012-03-26 15:35:40,2454625564,1,Energized Adaptive Nano Membrane II,957976.00,Evebo Zhongdejen,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656503510
2012-03-26 15:31:35,2454622668,1,Energized Adaptive Nano Membrane II,957976.00,Shaitan Batir,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656490398
2012-03-26 15:21:55,2454615564,1,Energized Adaptive Nano Membrane II,957976.00,Astroia Star,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656456527
2012-03-26 15:21:54,2454615561,2,Energized Adaptive Nano Membrane II,957976.00,Wysi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656456517
2012-03-26 15:18:30,2454613181,1,Energized Adaptive Nano Membrane II,957976.00,SteveMerchant,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656444625
2012-03-26 15:10:56,2454608310,1,Energized Adaptive Nano Membrane II,957976.00,Zoe Mangue,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656421256
2012-03-26 15:09:30,2454607291,4,Energized Adaptive Nano Membrane II,957976.00,Inara Tamm,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656415632
2012-03-26 15:09:17,2454607174,2,Energized Adaptive Nano Membrane II,957976.00,Andokia,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656415103
2012-03-26 15:08:47,2454606816,2,Energized Adaptive Nano Membrane II,957976.00,Eleniti Hakomairos,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656413531
2012-03-26 15:07:31,2454605931,1,Energized Adaptive Nano Membrane II,957976.00,Reiv Cantor,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656409712
2012-03-26 15:04:22,2454603972,2,Energized Adaptive Nano Membrane II,957976.00,Sasha Fishbone,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656399288
2012-03-26 15:03:27,2454603365,56,Energized Adaptive Nano Membrane II,957976.00,Salvator Mundi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656396651
2012-03-26 14:11:55,2454568098,10,Magnetic Field Stabilizer II,889497.00,WildNova,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5656234040
2012-03-26 08:35:35,2454410019,1,Armor Explosive Hardener II,1489997.00,WACOpkt,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655497152
2012-03-26 08:35:13,2454409852,1,Armor Explosive Hardener II,1489997.00,Mr Goode,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655496088
2012-03-26 08:21:12,2454403588,1,Armor Explosive Hardener II,1489997.00,Ryan Starks,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655465617
2012-03-26 08:15:39,2454401066,1,10MN MicroWarpdrive II,2146999.00,Glory Ho,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655453063
2012-03-26 08:00:24,2454393486,1,Armor Explosive Hardener II,1489997.00,Grabol Amphal,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655418039
2012-03-26 07:39:29,2454384162,1,Armor Explosive Hardener II,1489997.00,MambaLamba Silf,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655374225
2012-03-26 07:39:20,2454384104,1,Armor Explosive Hardener II,1489997.00,MambaLamba Silf,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655373957
2012-03-26 07:38:46,2454383843,2,Energized Adaptive Nano Membrane II,957976.00,MambaLamba Silf,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655372846
2012-03-26 07:36:09,2454382746,1,Armor Explosive Hardener II,1489997.00,GOGAMUN,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655367795
2012-03-26 07:35:52,2454382629,3,Energized Adaptive Nano Membrane II,957976.00,GOGAMUN,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655367139
2012-03-26 07:35:25,2454382434,69,Neutron Blaster Cannon II,4148998.00,cenyjita,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655365785
2012-03-26 07:33:11,2454381499,2,Ishkur,22199988.99,cenyjita,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655361429
2012-03-26 07:32:07,2454381080,6,Energized Adaptive Nano Membrane II,957976.00,Sauron Bauglir,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655359525
2012-03-26 07:31:11,2454380651,1,Energized Adaptive Nano Membrane II,957976.00,StickySticks,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655357617
2012-03-26 07:23:17,2454377262,1,Armor Explosive Hardener II,1489997.00,Snow Hash,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655340934
2012-03-26 07:20:55,2454376243,2,Energized Adaptive Nano Membrane II,957976.00,Makeea,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655336171
2012-03-26 07:20:27,2454376041,2,Armor Explosive Hardener II,1489997.00,Abeitheus Cijon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655334774
2012-03-26 07:18:09,2454374909,1,Armor Explosive Hardener II,1489997.00,Tenitus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655329676
2012-03-26 07:17:53,2454374777,2,Energized Adaptive Nano Membrane II,957976.00,Hodious,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655329125
2012-03-26 07:16:51,2454374256,1,Energized Adaptive Nano Membrane II,957976.00,Tenitus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655326934
2012-03-26 07:14:24,2454373153,1,Energized Adaptive Nano Membrane II,957976.00,Tenitus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655321277
2012-03-26 07:08:42,2454370501,55,Armor Explosive Hardener II,1489997.00,cenyjita,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655309023
2012-03-26 06:52:04,2454363809,1,Energized Adaptive Nano Membrane II,957976.00,lucha contra,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655276207
2012-03-26 06:41:23,2454359403,1,Armor Explosive Hardener II,1489997.00,DesignedForWar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655254695
2012-03-26 06:38:35,2454358166,2,Armor Explosive Hardener II,1489997.00,Onachi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655248406
2012-03-26 06:32:02,2454355490,1,Armor Explosive Hardener II,1489997.00,Ms Iustitia,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655235753
2012-03-26 06:25:26,2454352428,1,Ishkur,22199988.00,King Doom,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655220960
2012-03-26 06:24:35,2454352016,2,Wolf,29249996.00,Trader Coco,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655218914
2012-03-26 06:18:24,2454349180,2,Enyo,24799110.00,Eyesskay,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655205726
2012-03-26 06:14:29,2454347388,1,Armor Explosive Hardener II,1489997.00,Arsicas Dinon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655196959
2012-03-26 06:12:30,2454346532,2,Armor Explosive Hardener II,1489997.00,Demalisher2,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655193114
2012-03-26 06:11:28,2454346124,1,Ishkur,22199988.00,Sleepy Italian,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655191189
2012-03-26 06:09:51,2454345420,32,Neutron Blaster Cannon II,4148998.00,Roid Cruncher666,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655186965
2012-03-26 06:07:19,2454344221,2,10MN MicroWarpdrive II,2149997.98,cartmaan,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655181852
2012-03-26 06:00:33,2454340844,1,10MN MicroWarpdrive II,2146999.00,Taskjob,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655166431
2012-03-26 05:57:41,2454339519,3,Neutron Blaster Cannon II,4148998.00,Mikaello,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655160339
2012-03-26 05:51:18,2454336268,1,Wolf,29249996.00,Sinostora,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655145963
2012-03-26 05:50:29,2454335819,1,Armor Explosive Hardener II,1489997.00,Asuka Hita,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655143473
2012-03-26 05:42:59,2454331621,1,Armor Explosive Hardener II,1489997.00,Yuri Kuznetsov,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655125109
2012-03-26 05:38:51,2454329475,2,Energized Adaptive Nano Membrane II,957976.00,Yuri Kuznetsov,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655115096
2012-03-26 05:38:49,2454329456,2,Energized Adaptive Nano Membrane II,957976.00,L0rd Shad0w,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655115015
2012-03-26 05:38:17,2454329176,1,10MN MicroWarpdrive II,2146999.00,Yuri Kuznetsov,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655113813
2012-03-26 05:35:56,2454327917,1,10MN MicroWarpdrive II,2146999.00,Bloup,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655108437
2012-03-26 05:32:01,2454325756,1,Armor Explosive Hardener II,1489997.00,TheWonderBoner,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655098681
2012-03-26 05:31:21,2454325429,2,Armor Explosive Hardener II,1489997.00,CaptainThorVonAwesome,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655097250
2012-03-26 05:29:08,2454324242,1,Armor Explosive Hardener II,1489997.00,Shi Seiran,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655091420
2012-03-26 05:24:43,2454321906,5,Neutron Blaster Cannon II,4148998.00,valspa,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655080641
2012-03-26 05:23:34,2454321266,1,10MN MicroWarpdrive II,2146999.00,Taedeush,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655078124
2012-03-26 05:22:39,2454320801,10,10MN MicroWarpdrive II,2146999.00,valspa,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655076126
2012-03-26 05:22:35,2454320763,2,Energized Adaptive Nano Membrane II,957976.00,Anatel Vellore,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655075968
2012-03-26 05:19:56,2454319485,2,Energized Adaptive Nano Membrane II,957976.00,L0rd Shad0w,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655069526
2012-03-26 05:17:32,2454318333,5,Neutron Blaster Cannon II,4148998.00,Taedeush,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655064665
2012-03-26 05:17:07,2454318172,1,Neutron Blaster Cannon II,4353228.00,Taedeush,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655063873
2012-03-26 05:17:00,2454318106,1,Neutron Blaster Cannon II,4353228.00,Taedeush,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655063594
2012-03-26 05:16:45,2454317997,1,Neutron Blaster Cannon II,4353228.00,Taedeush,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655063077
2012-03-26 05:15:37,2454317509,1,Energized Adaptive Nano Membrane II,957976.00,Gillian Starsaber,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655060391
2012-03-26 05:12:46,2454316210,2,Energized Adaptive Nano Membrane II,957976.00,PURITY DEVICE,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655054184
2012-03-26 05:06:05,2454312997,1,Wolf,29249996.00,DanBoucher,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655039258
2012-03-26 05:04:07,2454312025,1,Energized Adaptive Nano Membrane II,957976.99,Vidork Drako,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655034303
2012-03-26 05:03:57,2454311940,1,Energized Adaptive Nano Membrane II,957976.99,Vidork Drako,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655033913
2012-03-26 05:03:25,2454311701,1,10MN MicroWarpdrive II,2146999.00,Markus Vorenus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655032900
2012-03-26 05:01:12,2454310744,1,Energized Adaptive Nano Membrane II,957976.99,Vidork Drako,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655028725
2012-03-26 04:59:38,2454309972,1,Energized Adaptive Nano Membrane II,957976.99,Ethereon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655024541
2012-03-26 04:59:34,2454309943,1,Energized Adaptive Nano Membrane II,957976.99,Ethereon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655024434
2012-03-26 04:59:00,2454309706,1,Wolf,29249996.00,d3gradation,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655023398
2012-03-26 04:53:30,2454306899,1,Ishkur,22199988.00,kliox,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655010783
2012-03-26 04:50:37,2454305395,1,Energized Adaptive Nano Membrane II,957976.00,Nix Hexx,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655004210
2012-03-26 04:49:48,2454304976,4,Neutron Blaster Cannon II,4148998.00,Marconius,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655001898
2012-03-26 04:49:47,2454304964,2,Energized Adaptive Nano Membrane II,971986.97,cartmaan,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5655001855
2012-03-26 04:48:14,2454304155,1,10MN MicroWarpdrive II,2146999.00,Sebasthian,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654998586
2012-03-26 04:46:16,2454303110,4,Energized Adaptive Nano Membrane II,957976.00,Marconius,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654994257
2012-03-26 04:45:20,2454302640,2,Armor Explosive Hardener II,1489997.00,Marconius,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654991439
2012-03-26 04:42:38,2454301256,3,Armor Explosive Hardener II,1489997.00,Generic Pubbiename,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654985640
2012-03-26 04:40:29,2454300115,2,Energized Adaptive Nano Membrane II,957976.00,Mustarde,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654979807
2012-03-26 04:40:08,2454299928,1,10MN MicroWarpdrive II,2146999.00,bm3,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654978701
2012-03-26 04:36:11,2454297979,1,Energized Adaptive Nano Membrane II,957976.00,Dr darkside,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654970260
2012-03-26 04:36:05,2454297929,2,Energized Adaptive Nano Membrane II,957976.00,Dr darkside,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654970045
2012-03-26 04:35:25,2454297572,1,Energized Adaptive Nano Membrane II,957976.00,Miko Aiko,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654967843
2012-03-26 04:34:23,2454297015,4,Energized Adaptive Nano Membrane II,957976.00,Sauron Bauglir,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654965299
2012-03-26 04:32:02,2454295835,1,EM Ward Field II,1089869.00,Zezinha,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654960310
2012-03-26 04:31:47,2454295721,1,10MN MicroWarpdrive II,2146999.00,Kaker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654959859
2012-03-26 04:31:33,2454295598,1,10MN MicroWarpdrive II,2147000.00,Kaker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654959352
2012-03-26 04:29:52,2454294758,1,10MN MicroWarpdrive II,2146999.00,Corwin Dinalt,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654954918
2012-03-26 04:29:01,2454294355,90,Energized Adaptive Nano Membrane II,957976.00,Generic Pubbiename,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654953093
2012-03-26 04:25:26,2454292629,1,10MN MicroWarpdrive II,2146999.00,bm3,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654945040
2012-03-26 04:24:30,2454292163,1,10MN MicroWarpdrive II,2146999.00,The Trout,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654942845
2012-03-26 04:23:57,2454291849,4,Large Shield Transporter II,1237992.00,Haravar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654941586
2012-03-26 04:22:59,2454291332,1,10MN MicroWarpdrive II,2146999.00,Zat'Nickatel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654939480
2012-03-26 04:22:24,2454291033,3,10MN MicroWarpdrive II,2146999.00,Lady DarkNight,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654938261
2012-03-26 04:19:49,2454289799,112000,Liquid Ozone,375.10,Alex Skate,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5654932013
2012-03-26 04:19:49,2454289798,221300,Liquid Ozone,375.10,Bingo84,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5654932010
2012-03-26 04:18:54,2454289339,333300,Heavy Water,64.65,Bingo84,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5654930041
2012-03-26 04:18:29,2454289132,888800,Nitrogen Isotopes,801.91,Hiemarch,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5654929156
2012-03-26 04:16:52,2454288312,2222,Robotics,47799.98,George Babbitt,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5654925708
2012-03-26 04:16:38,2454288174,1,Wolf,29249996.00,Andrev Nox,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654925157
2012-03-26 04:16:32,2454288120,3,Large Shield Transporter II,1237992.00,Nut SackSkullcap,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654924907
2012-03-26 04:14:53,2454287304,2,Magnetic Field Stabilizer II,889498.00,HotBrain,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654920356
2012-03-26 04:14:24,2454287094,2,Magnetic Field Stabilizer II,889498.00,sabastyian,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654919409
2012-03-26 04:13:28,2454286661,89,Gyrostabilizer II,839979.00,Zaha Leonardi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654917553
2012-03-26 04:13:02,2454286464,1,Magnetic Field Stabilizer II,889498.00,Meaty Lips,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654916712
2012-03-26 04:12:51,2454286378,1,Magnetic Field Stabilizer II,889498.00,Meaty Lips,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654916323
2012-03-26 04:10:48,2454285305,1,Nemesis,20887110.00,Battalier,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654911517
2012-03-26 04:10:37,2454285238,1,Enyo,24799110.00,EureekasCastle Aucie,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654911004
